pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025-09-28,90.7,-3.79,4.23,"Sewald, Paul",807799,623149,field_out,hit_into_play,,,,,11,Masataka Yoshida flies out to left fielder Kerry Carpenter.,R,L,R,BOS,DET,X,7,fly_ball,2,0,2025,-1.26,0.97,-0.9367591471415412,3.3236329710141383,,,,2,6,Bot,87.21,69.71,,,,,9.963329833681271,-131.77587684243093,1.640488915599798,-16.75361564808495,28.209405022335257,-21.418547382815113,3.26,1.44,334,92.2,27,91.9,2533,7.1,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.4,0.099,0.128,0.0,1,0,0,3,54,3,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard,246,-0.015,-0.362,70.3,6.9,0.214,0.362,92.2,1,1,0.707,0.707,35,31,35,32,1,3,4,1,,2,1.81,1.26,-1.26,11.0,6.417980461015402,6.625554219971356,21.203776901231,43.63096546645698,25.81404421126747
ST,2025-09-28,83.9,-3.81,4.47,"Sewald, Paul",596115,623149,field_out,hit_into_play,,,,,8,Trevor Story flies out to left fielder Kerry Carpenter.,R,R,R,BOS,DET,X,7,fly_ball,1,2,2025,0.39,0.59,-0.2202737615606177,2.0000124778641903,,,,1,6,Bot,63.62,97.42,,,,,7.537517799451404,-121.89955852601516,-0.4293037640965219,2.2620618271428867,25.499866676955023,-26.42612641329594,3.52,1.62,294,98.4,46,83.8,2566,6.4,776151,668670,628451,595879,656716,700242,681481,678009,672761,54.06,0.028,0.045,0.0,1,0,0,3,53,4,Sweeper,4,3,4,3,3,4,4,3,Standard,Standard,78,-0.011,-0.18,72.0,8.4,0.081,0.18,98.4,1,1,0.714,0.714,35,32,35,33,1,3,4,2,,2,2.67,-0.39,-0.39,17.6,21.94441402985108,-24.841827032905492,32.24699734725459,32.55626704667192,46.84678472600755
FF,2025-09-28,91.1,-3.77,4.32,"Sewald, Paul",680776,623149,field_out,hit_into_play,,,,,5,Jarren Duran flies out to center fielder Parker Meadows.,R,L,R,BOS,DET,X,8,fly_ball,0,0,2025,-1.11,0.96,0.2506629127437543,2.856133328775597,,,,0,6,Bot,109.71,56.86,,,,,12.536531185759705,-132.1364519255582,0.215091608301973,-15.703933229343402,27.93676574383519,-21.23620549960266,3.5,1.65,354,93.8,27,91.4,2516,6.6,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.89,0.165,0.221,0.0,1,0,0,3,52,1,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard,253,-0.021,-0.259,73.8,6.8,0.364,0.259,93.8,1,1,0.74,0.74,35,28,35,29,1,3,4,2,,2,1.81,1.11,-1.11,9.4,-1.341292555317859,5.045808765913355,28.12625708450368,33.75140799400897,29.000988247249825
FF,2025-09-28,91.2,-2.22,4.62,"De León, José",595879,592254,strikeout,called_strike,,,,,9,Javier Báez called out on strikes.,R,R,R,BOS,DET,S,2,,2,2,2025,-0.49,1.33,0.6937357901548885,1.8263601480041487,,,,2,6,Top,,,,,,,8.462698656971703,-132.51458121477222,-4.008347595595333,-7.563266415682544,28.158418280526934,-15.858727698208702,3.51999905897551,1.7347745086909,,,,92.1,2336,6.9,776151,657136,663993,666152,686765,596115,680776,678882,677800,53.63,,0.0,0.0,1,0,0,,51,6,4-Seam Fastball,4,3,3,4,3,4,3,4,Standard,Standard,215,0.014,-0.224,,,,0.224,,1,-1,0.726,0.274,32,32,33,33,3,2,,1,,2,1.42,0.49,0.49,30.9,,,,,
FF,2025-09-28,88.5,-2.28,4.53,"De León, José",672761,592254,field_out,hit_into_play,,,,,3,Wenceel Pérez flies out to right fielder Wilyer Abreu.,R,L,R,BOS,DET,X,9,fly_ball,1,1,2025,-0.66,1.16,0.4582496092962306,3.2091128014644954,,,,1,6,Top,180.69,92.34,,,,,8.141120364785987,-128.77653798397986,0.418625156253894,-8.927443044063809,25.227226370486452,-19.49612970727628,3.2,1.49,297,82.7,42,89.8,2290,6.9,776151,657136,663993,666152,686765,596115,680776,678882,677800,53.55,0.01,0.009,0.0,1,0,0,3,50,3,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Strategic,210,0.026,-0.244,66.3,6.4,0.014,0.244,88.0,1,-1,0.697,0.303,32,25,33,26,3,2,,1,,2,1.74,0.66,-0.66,21.0,15.68747171033836,-9.593666898973094,31.537348676733966,26.42420366403853,31.089607886074177
SV,2025-09-28,73.2,-2.22,4.87,"De León, José",681481,592254,strikeout,swinging_strike,,,,,4,Kerry Carpenter strikes out swinging.,R,L,R,BOS,DET,S,2,,1,2,2025,1.25,-0.72,-0.4029051999133983,2.377249819223443,,,,0,6,Top,,,,,,,1.5075078820181065,-106.4364585845623,3.6380645905761937,9.135102623263917,20.269449516044865,-38.509874385456754,3.42,1.64,,,,72.8,2608,6.3,776151,657136,663993,666152,686765,596115,680776,678882,677800,54.19,,0.0,0.0,1,0,0,,49,4,Slurve,4,3,3,4,3,4,3,4,Infield shade,Strategic,62,0.025,-0.189,73.6,8.4,,0.189,,1,-1,0.671,0.3289999999999999,32,27,33,28,3,2,,2,,2,5.02,-1.25,1.25,27.0,30.650894731255015,-20.406254456646497,33.9442877765183,41.914575754364265,42.994585075378325
ST,2025-09-28,83.7,-3.88,4.42,"Sewald, Paul",686765,623149,strikeout,swinging_strike,,,,,7,Nick Sogard strikes out swinging.,R,L,R,BOS,DET,S,2,,0,2,2025,0.64,0.29,-0.3996218184514873,1.7733027444312115,677800,663993,657136,2,5,Bot,,,,,,,6.80448298779865,-121.7607352973644,-0.2593887967443019,5.097731607152408,22.921399780019925,-29.483894199878097,3.1,1.44,,,,84.2,2587,6.5,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.97,,0.0,0.0,1,0,0,,48,3,Sweeper,4,3,4,3,3,4,4,3,Strategic,Standard,71,-0.041,-0.171,67.5,7.9,,0.171,,1,1,0.701,0.701,35,27,35,28,1,2,4,1,,2,2.96,-0.64,0.64,17.7,23.670737242314782,-26.36566531390687,30.203694439479833,43.18592092545196,55.32005313603459
ST,2025-09-28,82.3,-3.75,4.48,"Sewald, Paul",666152,623149,field_out,hit_into_play,,,,,6,David Hamilton pops out to shortstop Trey Sweeney.,R,L,R,BOS,DET,X,6,popup,2,2,2025,1.18,0.39,0.4849906535712018,2.2855416868444336,677800,663993,657136,1,5,Bot,125.73,116.34,,,,,7.367915846633541,-119.7461348870475,0.7893448466968862,9.986647738188095,22.650379497887325,-28.743331851219192,3.33,1.49,209,77.3,56,82.9,2513,6.7,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.85,0.056,0.059,0.0,1,0,0,3,47,5,Sweeper,4,3,4,3,3,4,4,3,Standard,Standard,48,-0.058,-0.124,67.2,7.8,0.078,0.124,88.0,1,1,0.787,0.787,35,27,35,28,1,2,4,1,,,2.97,-1.18,1.18,20.7,13.280734023208218,-10.66362132255421,34.3126565854967,35.78920021944227,37.100904124466254
FF,2025-09-28,90.9,-3.78,4.23,"Sewald, Paul",657136,623149,walk,ball,,,,,14,Connor Wong walks. Wilyer Abreu to 3rd. Nathaniel Lowe to 2nd.,R,R,R,BOS,DET,B,,,3,2,2025,-1.17,1.04,1.1362428970709737,2.2909969308873857,,677800,663993,1,5,Bot,,,,,,,14.79174618613441,-131.6280735088931,-1.1483935504826597,-16.676585191394633,26.59957980657385,-19.953635160903332,3.37299530766603,1.49107276150733,,,,90.8,2613,6.4,776151,668670,628451,595879,656716,700242,681481,678009,672761,54.1,,0.691497,0.7,1,0,0,,46,6,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard,240,0.045,0.287,,,,-0.287,,1,1,0.752,0.752,35,29,35,29,1,2,4,3,,,1.73,1.17,1.17,12.8,,,,,
CH,2025-09-28,84.1,-2.22,5.8,"Paddack, Chris",663993,663978,walk,blocked_ball,,,,,14,Nathaniel Lowe walks. Wilyer Abreu to 2nd.,R,L,R,BOS,DET,B,,,3,2,2025,-1.36,0.11,0.2217047484560121,0.4244390167457101,,,677800,1,5,Bot,,,,,,,8.46172424074991,-122.13999201661308,-6.377517349486384,-15.188511322762832,22.188171913448542,-30.083490714820204,3.51845275753789,1.59591436378659,,,,85.3,1840,7.0,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.48,,0.691497,0.7,1,0,0,,45,7,Changeup,4,3,4,3,3,4,4,3,Infield shade,Standard,240,0.029,0.266,,,,-0.266,,1,1,0.715,0.715,29,29,29,30,3,2,9,1,,2,3.11,1.36,-1.36,39.4,,,,,
FF,2025-09-28,92.7,-1.64,6.05,"Paddack, Chris",677800,663978,walk,ball,,,,,12,Wilyer Abreu walks.,R,L,R,BOS,DET,B,,,3,2,2025,-1.0,1.49,1.064381985087924,2.8298930019558357,,,,1,5,Bot,,,,,,,9.227798542619375,-134.5782175943607,-5.744589209249496,-14.108868123077992,29.292385844475476,-13.00987615117175,3.43999785708219,1.62651631763853,,,,94.0,2257,7.2,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.3,,0.691497,0.7,1,0,0,,44,7,4-Seam Fastball,4,3,4,3,3,4,4,3,Infield shade,Standard,213,0.02,0.339,,,,-0.339,,1,1,0.69,0.69,29,26,29,26,3,2,9,1,,2,1.18,1.0,-1.0,49.1,,,,,
FF,2025-09-28,91.2,-1.72,6.11,"Paddack, Chris",678882,663978,field_out,hit_into_play,,,,,6,Ceddanne Rafaela flies out to right fielder Wenceel Pérez.,R,R,R,BOS,DET,X,9,fly_ball,2,1,2025,-0.73,1.47,0.3481573973826452,2.7989389855676183,,,,0,5,Bot,177.42,99.88,,,,,6.8410181805694545,-132.58948974049687,-5.648383071868802,-10.046172330757695,28.55019142012161,-13.769666111903932,3.47,1.61,278,82.5,36,92.3,2266,7.0,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.51,0.023,0.03,0.0,1,0,0,3,43,4,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard,201,-0.024,-0.305,72.3,7.3,0.048,0.305,88.0,1,1,0.711,0.711,29,24,29,25,3,2,9,1,,2,1.27,0.73,0.73,51.0,4.155349168812925,6.222990111593026,24.21176430012462,40.207574398789134,30.37480727745848
SV,2025-09-28,73.5,-2.03,4.83,"De León, José",669234,592254,strikeout,swinging_strike,,,,,14,Justyn-Henry Malloy strikes out swinging.,R,R,R,BOS,DET,S,2,,0,2,2025,1.24,-0.35,0.6196818815960328,1.2381489953886151,,,,2,5,Top,,,,,,,3.221428286746045,-106.98989180938844,0.7194497545917173,8.851296531497374,20.61171185358623,-35.200820730240665,3.48,1.65,,,,73.6,2484,6.6,776151,657136,663993,666152,686765,596115,680776,678882,677800,53.88,,0.0,0.0,1,0,0,,42,3,Slurve,4,3,3,4,3,4,3,4,Standard,Standard,56,0.009,-0.16,69.6,8.3,,0.16,,1,-1,0.699,0.301,32,25,33,25,3,2,,2,,3,4.6,-1.24,-1.24,30.8,30.80227164755168,-21.71501837237154,38.45949719608899,44.03182693167555,49.27676559050589
FF,2025-09-28,89.7,-2.11,4.66,"De León, José",656716,592254,field_out,hit_into_play,,,,,4,Zach McKinstry flies out to center fielder Ceddanne Rafaela.,R,L,R,BOS,DET,X,8,fly_ball,0,0,2025,-0.79,1.08,-0.4322173490775962,2.6842178825917777,,,,1,5,Top,131.01,87.84,,,,,5.8764157241595765,-130.5928161571624,-1.2155461145552682,-10.252832328866024,26.478502059662556,-19.72069940144008,3.29,1.54,278,95.4,54,90.5,2176,6.7,776151,657136,663993,666152,686765,596115,680776,678882,677800,53.82,0.01,0.011,0.0,1,0,0,3,41,1,4-Seam Fastball,4,3,3,4,3,4,3,4,Infield shade,Strategic,215,0.023,-0.254,63.7,7.4,0.016,0.254,95.4,1,-1,0.67,0.3299999999999999,32,30,33,30,3,2,,3,,2,1.74,0.79,-0.79,23.9,17.53314124749876,-6.819763445742113,33.18515991722517,40.55948346534692,31.20528432940356
SL,2025-09-28,82.6,-2.24,4.83,"De León, José",678009,592254,single,hit_into_play,,,,,4,"Parker Meadows singles on a line drive to left fielder Jarren Duran. Parker Meadows out at 2nd on the throw, left fielder Jarren Duran to second baseman David Hamilton.",R,L,R,BOS,DET,X,7,line_drive,0,1,2025,0.5,0.22,-0.5469000106493066,2.764427800475884,,,,0,5,Top,69.28,104.67,,,,,2.8949026880008324,-120.41101419405176,1.299916440332361,4.4310333301294875,21.02473694108541,-30.415546220970732,3.45,1.69,325,96.0,24,83.5,2227,6.6,776151,657136,663993,666152,686765,596115,680776,678882,677800,53.92,0.177,0.224,0.9,1,1,0,5,40,2,Slider,4,3,3,4,3,4,3,4,Infield shade,Standard,136,0.027,0.477,69.9,6.8,0.381,-0.477,96.0,1,-1,0.643,0.357,32,25,33,26,3,2,,1,,2,3.08,-0.5,0.5,31.7,-2.872202279288344,6.265229174682079,30.56819005417445,42.140269246662115,27.860088228457943
FF,2025-09-28,93.3,-1.95,6.01,"Paddack, Chris",807799,663978,field_out,hit_into_play,,,,,12,Masataka Yoshida pops out to shortstop Trey Sweeney.,R,L,R,BOS,DET,X,6,popup,2,2,2025,-0.67,1.47,0.566555909493112,4.024411977689985,,680776,,2,4,Bot,105.76,134.04,,,,,8.083087834775506,-135.6473846721443,-2.615436200613787,-10.076287016658934,29.079554209757248,-13.594662926633957,3.26,1.44,175,64.6,25,94.7,2248,7.1,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.37,0.823,0.747,0.0,1,0,0,4,39,5,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard,207,-0.028,-0.22,56.0,5.5,0.878,0.22,88.0,1,1,0.666,0.666,29,31,29,32,3,2,9,1,,2,1.15,0.67,-0.67,49.3,7.978501295896877,20.317636512970925,17.714674579688978,25.086531874714147,22.146650145370607
FF,2025-09-28,93.8,-1.9,6.04,"Paddack, Chris",596115,663978,strikeout,swinging_strike,,,,,2,Trevor Story strikes out swinging.,R,R,R,BOS,DET,S,2,,0,2,2025,-0.88,1.51,0.0178526403112535,3.2510770704861107,,680776,,1,4,Bot,,,,,,,7.014359178642415,-136.31226477497302,-4.8601131205456785,-12.543502551759529,31.48370247526821,-12.491403188883943,3.52,1.62,,,,94.9,2164,7.1,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.38,,0.0,0.0,1,0,0,,38,3,4-Seam Fastball,4,3,4,3,3,4,4,3,Standard,Standard,215,-0.02,-0.185,69.3,6.7,,0.185,,1,1,0.691,0.691,29,32,29,33,3,2,9,2,,2,1.1,0.88,0.88,48.1,10.977488035819762,11.944650953835511,21.71338147251204,39.19698017681776,23.594308772951425
FF,2025-09-28,91.8,-1.9,6.05,"Paddack, Chris",680776,663978,double,hit_into_play,,,,,5,Jarren Duran doubles (41) on a sharp fly ball to center fielder Parker Meadows. Nick Sogard scores.,R,L,R,BOS,DET,X,8,fly_ball,1,1,2025,-0.91,1.46,-0.1187281898803057,2.8327309030389696,,686765,,1,4,Bot,111.62,67.86,,,,,6.570340861229109,-133.4676767741447,-5.498647569638082,-12.26848035212313,28.548073725026367,-13.741687042788742,3.5,1.65,378,101.7,28,92.9,2186,7.0,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.5,0.586,1.134258064516129,1.25,1,1,1,6,37,3,4-Seam Fastball,3,3,3,3,3,4,4,3,Standard,Standard,210,0.122,0.828,64.2,7.1,2.209,-0.828,101.7,0,0,0.583,0.583,29,28,29,29,3,2,9,2,,2,1.25,0.91,-0.91,48.1,-0.3138141065586636,11.1117746168916,26.788998057604157,38.714699540919014,29.307368835108733
CU,2025-09-28,76.2,-2.03,6.13,"Paddack, Chris",686765,663978,double,hit_into_play,,,,,1,Nick Sogard doubles (8) on a line drive to left fielder Kerry Carpenter.,R,L,R,BOS,DET,X,7,line_drive,1,1,2025,0.56,-1.23,-0.6582444515448798,2.8818182434055863,,,,1,4,Bot,44.17,107.52,,,,,1.874951998057654,-110.918227863453,2.4724395748394787,4.28319661654173,20.311452685203484,-42.95174684514021,3.1,1.44,302,98.7,19,76.5,2066,6.5,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.96,0.357,0.436,1.25,1,1,1,4,36,3,Curveball,3,3,3,3,3,3,3,3,Standard,Standard,29,0.053,0.652,,,0.664,-0.652,98.7,0,0,0.532,0.532,29,27,29,28,2,1,9,1,,2,5.16,-0.56,0.56,49.0,,,,,
FF,2025-09-28,92.2,-1.89,6.04,"Paddack, Chris",666152,663978,home_run,hit_into_play,,,,,2,David Hamilton homers (6) on a fly ball to right center field. Connor Wong scores.,R,L,R,BOS,DET,X,,fly_ball,2,0,2025,-0.48,1.35,0.1747843871556261,3.009805766298106,,,657136,1,4,Bot,180.77,55.22,,,,,6.354470121496719,-134.03996340010983,-4.823260355525954,-7.1309451968586375,29.874977613750012,-15.091793761317566,3.33,1.49,381,102.0,25,93.2,2069,7.0,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.48,0.566,1.0406341463414637,2.0,1,0,3,6,35,3,4-Seam Fastball,1,3,1,3,3,3,3,3,Standard,Standard,210,0.203,1.362,72.5,7.2,2.014,-1.362,102.0,-2,-2,0.33,0.33,29,27,29,28,2,1,9,1,,,1.35,0.48,-0.48,52.5,7.307705144253899,-2.333382021711382,28.29552227032261,40.26746469942273,32.704721284382686
CH,2025-09-28,84.7,-2.2,5.76,"Paddack, Chris",657136,663978,walk,ball,,,,,14,Connor Wong walks.,R,R,R,BOS,DET,B,,,3,2,2025,-1.45,0.44,0.9667670976980632,1.5494836451925762,,,,1,4,Bot,,,,,,,10.426554525027878,-122.98644658543752,-4.444829453074667,-16.712971737113527,22.87177176913231,-26.978309603484668,3.32999870135473,1.35041133214032,,,,86.1,1872,7.1,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.37,,0.691497,0.7,1,0,0,,34,6,Changeup,1,3,1,3,3,1,1,3,Standard,Standard,244,0.028,0.339,,,,-0.339,,-2,-2,0.287,0.287,29,29,29,29,2,1,9,3,,,2.73,1.45,1.45,40.2,,,,,
CU,2025-09-28,76.5,-2.04,6.17,"Paddack, Chris",663993,663978,field_out,hit_into_play,,,,,2,Nathaniel Lowe flies out to center fielder Parker Meadows.,R,L,R,BOS,DET,X,8,fly_ball,2,2,2025,0.66,-1.08,-0.1024357182650351,2.9229937097423706,,,,0,4,Bot,127.74,46.68,,,,,2.8982381449317804,-111.3206179855421,2.199808141951366,4.898993839156828,21.5564394802541,-41.76099561486321,3.5,1.62,376,95.5,28,76.7,2169,6.6,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.91,0.307,0.574,0.0,1,0,0,5,33,10,Curveball,1,3,1,3,3,1,1,3,Strategic,Standard,36,-0.025,-0.232,71.7,7.3,1.112,0.232,95.5,-2,-2,0.307,0.307,29,29,29,30,2,1,9,1,,2,5.0,-0.66,0.66,48.6,8.637123097786619,3.824279181894843,24.87604140046946,39.69355708903481,31.624561761789376
SV,2025-09-28,74.8,-2.06,4.94,"De León, José",668670,592254,strikeout,swinging_strike,,,,,7,Jake Rogers strikes out swinging.,R,R,R,BOS,DET,S,2,,0,2,2025,1.19,-0.59,-0.7576104330144506,1.6422072460353894,628451,,,2,4,Top,,,,,,,0.5948246426834513,-108.8922377185036,1.5060935355916392,9.248671197185404,21.09166553556074,-37.368166115598335,3.47,1.6,,,,74.7,2594,6.4,776151,657136,663993,666152,686765,596115,680776,678882,677800,54.1,,0.0,0.0,1,0,0,,32,3,Slurve,1,3,3,1,3,1,3,1,Standard,Standard,60,0.019,-0.165,66.8,8.5,,0.165,,-2,2,0.292,0.708,32,30,33,30,2,1,,9,,9,4.7,-1.19,-1.19,30.7,31.777579214461426,-49.38751012190448,36.37718787122038,25.181970062169675,59.12494742316515
FF,2025-09-28,90.8,-2.14,4.55,"De León, José",628451,592254,walk,ball,,,,,14,Andy Ibáñez walks.,R,R,R,BOS,DET,B,,,3,2,2025,-0.47,1.13,0.8442492812275154,1.3535787860333457,,,,2,4,Top,,,,,,,8.546152323583247,-131.9932541500216,-4.582869648662549,-7.2695839894797505,26.298266118802935,-18.091267371059036,3.13999833173641,1.50932657463571,,,,91.8,2089,6.8,776151,657136,663993,666152,686765,596115,680776,678882,677800,53.7,,0.691497,0.7,1,0,0,,31,6,4-Seam Fastball,1,3,3,1,3,1,3,1,Standard,Standard,214,-0.008,0.259,,,,-0.259,,-2,2,0.3,0.7,32,32,33,32,2,1,,1,,9,1.62,0.47,0.47,28.2,,,,,
CH,2025-09-28,83.4,-2.14,4.81,"De León, José",700242,592254,field_out,hit_into_play,,,,,4,Trey Sweeney flies out to left fielder Jarren Duran.,R,L,R,BOS,DET,X,7,fly_ball,1,1,2025,-1.26,0.27,-0.4485760587562957,2.836766015391682,,,,1,4,Top,92.02,126.85,,,,,6.396448589254492,-121.31136186041228,1.3443579925070193,-13.637041330193794,22.000853462176647,-29.94962955952918,3.72,1.7,195,87.3,61,84.2,1804,6.7,776151,657136,663993,666152,686765,596115,680776,678882,677800,53.8,0.023,0.027,0.0,1,0,0,3,30,3,Changeup,1,3,3,1,3,1,3,1,Infield shade,Strategic,253,0.012,-0.244,70.4,7.1,0.035,0.244,88.0,-2,2,0.29,0.71,32,25,33,25,2,1,,4,,,2.99,1.26,-1.26,24.1,7.266432595944978,-0.6927085659708435,27.505813419485765,37.11541235689685,38.07410569778699
SL,2025-09-28,81.0,-2.21,4.94,"De León, José",595879,592254,home_run,hit_into_play,,,,,8,Javier Báez homers (12) on a fly ball to left center field. Justyn-Henry Malloy scores. Wenceel Pérez scores.,R,R,R,BOS,DET,X,,fly_ball,1,0,2025,0.67,-0.01,0.1294974350025977,1.6754434757885304,669234,,672761,1,4,Top,61.13,60.26,,,,,3.975041866274147,-118.0801591798213,-0.7039573345305138,5.653705731777476,20.564475064332683,-32.37363765054662,3.52,1.65,370,99.9,34,81.9,2279,6.6,776151,657136,663993,666152,686765,596115,680776,678882,677800,53.87,0.369,0.7360384615384614,2.0,1,0,3,5,29,2,Slider,1,0,0,1,3,1,3,1,Standard,Standard,106,-0.244,1.133,85.0,9.2,1.441,-1.133,99.9,1,-1,0.533,0.4669999999999999,32,32,33,33,2,1,,1,,2,3.45,-0.67,-0.67,33.7,12.486991181088976,-25.282842852194356,32.41686594824879,36.56363439880906,39.38408391869078
FF,2025-09-28,91.2,-2.14,4.66,"De León, José",672761,592254,force_out,hit_into_play,,,,,12,"Wenceel Pérez grounds into a force out, fielded by second baseman David Hamilton. Justyn-Henry Malloy to 3rd. Kerry Carpenter out at 2nd. Wenceel Pérez to 1st.",R,L,R,BOS,DET,X,4,ground_ball,2,2,2025,-0.49,1.4,0.7612168984510054,3.4526642566027785,,669234,681481,0,4,Top,135.66,151.42,,,,,8.398680946675146,-132.62919664060763,-0.1487213419219614,-7.605180827817088,27.82399321969881,-15.816150940149004,3.2,1.49,62,56.5,7,91.8,2225,6.6,776151,657136,663993,666152,686765,596115,680776,678882,677800,53.86,0.137,0.127,0.0,1,0,0,1,28,5,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard,202,0.023,-0.3,49.3,5.0,0.196,0.3,88.0,1,-1,0.515,0.485,32,25,33,26,2,1,,1,,2,1.34,0.49,-0.49,25.3,4.609365516494938,6.712397691029922,27.879220661363902,22.22369447968191,19.241261669258677
FF,2025-09-28,89.5,-2.28,4.69,"De León, José",681481,592254,single,hit_into_play,,,,,3,Kerry Carpenter singles on a fly ball to right fielder Wilyer Abreu. Justyn-Henry Malloy to 2nd.,R,L,R,BOS,DET,X,9,fly_ball,0,0,2025,-0.4,1.1,0.6954121922807417,3.1580579915616305,,,669234,0,4,Top,158.19,102.09,,,,,8.265959690247186,-130.2585018305778,-0.1584710096339461,-6.180138199004004,24.34876046463364,-19.659124425778455,3.42,1.64,241,72.5,29,90.8,2077,6.8,776151,657136,663993,666152,686765,596115,680776,678882,677800,53.68,0.754,0.714,0.9,1,1,0,4,27,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Infield shade,Strategic,208,-0.071,0.469,66.2,6.2,0.838,-0.469,88.0,1,-1,0.576,0.424,32,27,33,28,2,1,,2,,2,1.71,0.4,-0.4,25.4,13.698521559503307,9.941120636693393,34.89591571147347,27.53973708708489,20.209030188275506
SV,2025-09-28,75.7,-2.02,4.83,"De León, José",669234,592254,single,hit_into_play,,,,,6,Justyn-Henry Malloy singles on a ground ball to left fielder Jarren Duran.,R,R,R,BOS,DET,X,7,ground_ball,2,2,2025,1.17,-0.18,0.5921412759902963,2.297258133818203,,,,0,4,Top,71.75,112.66,,,,,3.374617847961497,-110.18470278072172,2.210890823085407,8.791073254926703,21.474065934613517,-34.302145287696575,3.48,1.65,59,97.3,2,75.7,2638,6.5,776151,657136,663993,666152,686765,596115,680776,678882,677800,54.04,0.486,0.464,0.9,1,1,0,4,26,5,Slurve,1,0,0,1,0,1,0,1,Standard,Standard,67,-0.051,0.465,68.8,7.5,0.554,-0.465,97.3,1,-1,0.627,0.373,32,25,33,25,2,1,,2,,3,4.19,-1.17,-1.17,27.6,17.10976028774175,-2.414946872714125,32.16912031644208,44.31125804242214,37.29283820393586
FF,2025-09-28,93.9,-1.84,5.99,"Paddack, Chris",677800,663978,field_out,hit_into_play,,,,,8,Wilyer Abreu flies out to left fielder Kerry Carpenter.,R,L,R,BOS,DET,X,7,fly_ball,2,2,2025,-1.06,1.33,-0.2669023166488455,1.7914992292991818,,678882,,2,3,Bot,70.23,115.2,,,,,6.492009998607024,-136.36851247347448,-8.136472606973363,-14.630003595994022,31.630440131665292,-13.884951425974144,3.44,1.61,276,98.2,52,94.7,2302,7.0,776151,668670,628451,595879,656716,700242,681481,678009,672761,53.49,0.005,0.005,0.0,1,0,0,3,25,6,4-Seam Fastball,1,0,1,0,0,1,1,0,Standard,Standard,214,-0.027,-0.22,76.0,7.9,0.008,0.22,98.2,1,1,0.65,0.65,29,26,29,26,2,1,9,1,,2,1.27,1.06,-1.06,48.0,17.569450264919023,-3.685291196003483,36.86339006331898,36.98207915684301,32.223707969032915
